ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*,SUFF2_PFMF,SUFF2_FamSize,SUFF2_Freq_HAL,SUFF2_length,SUFF2_P,SUFF2_P*
53960,ownership,NN,3,"0,1,2",{(own)}>er>>ship>,25,9,375991,"3,871535416",2274,4569119,2,"3,55E-05","0,02502703538","6,666666667",76,164220,4,"1,22E-05","0,0003089757454"
53961,ownerships,NN,3,"0,1,2",{(own)}>er>>ship>,25,9,375991,"3,871535416",2274,4569119,2,"3,55E-05","0,02502703538","6,666666667",76,164220,4,"1,22E-05","0,0003089757454"
53971,oxidation,NN,3,"0,1,2",{(oxide)}>ate>>ion>,"28,57142857",8,5123,"33,86752137",937,2569118,3,"2,65E-05","0,01050517534","36,42052566",1599,6530204,3,"9,03E-06","0,009114784489"
53975,oxidization,NN,3,"0,1,2",{(oxide)}>ize>>ion>,100,8,5123,"74,82517483",430,443161,3,"0,0001489300728","0,0101961996","85,1689612",1599,6530204,3,"9,03E-06","0,009114784489"
53999,pacifier,NN,3,"0,1,2",{(pacif)>y>}>er>,"14,28571429",8,21830,"16,7806841",2486,3870233,1,"4,99E-05","0,02981615943","25,25296964",2274,4569119,2,"3,55E-05","0,02502703538"
54007,pacifistic,JJ,3,"0,1,2",{(pacif)>ist>}>ic>,"85,71428571",8,21830,"66,16052061",462,382916,3,"6,27E-05","0,003707708945","64,65942744",1014,1472797,2,"2,78E-05","0,006334002781"
54044,pagination,NN,3,"0,1,2",{(page)>ate>}>ion>,"33,33333333",4,224861,"55,76923077",937,2569118,3,"2,65E-05","0,01050517534","58,07259074",1599,6530204,3,"9,03E-06","0,009114784489"
54055,painfully,RB,3,"0,1,2",{(pain)}>ful>>ly>,25,9,50428,"7,894736842",343,429561,3,"5,82E-05","0,003862196818","9,112875388",2898,3857999,2,"4,48E-05","0,02672640198"
54058,painlessly,RB,3,"0,1,2",{(pain)}>less>>ly>,"62,5",9,50428,"24,52316076",368,158354,4,"0,0001199843389","0,002935269581","25,7162582",2898,3857999,2,"4,48E-05","0,02672640198"
54087,palatability,NN,3,"0,1,2",{(palat)}>able>>ity>,40,6,1020,"67,04936854",872,1227992,4,"3,18E-05","0,006025027035","75,30224525",580,1647588,3,"1,76E-05","0,004480148308"
54123,palpably,RB,3,"0,1,2",{(palp)>able>}>y>,"66,66666667",4,296,"64,29391504",872,1227992,4,"3,18E-05","0,006025027035","45,15090543",2486,3870233,1,"4,99E-05","0,02981615943"
54125,palpitation,NN,3,"0,1,2",{(palpit)>ate>}>ion>,0,2,142,"68,6965812",937,2569118,3,"2,65E-05","0,01050517534","69,96245307",1599,6530204,3,"9,03E-06","0,009114784489"
54229,paradoxical,JJ,3,"0,1,2",{(paradox)}>ic>>al>,50,3,7768,"31,5893386",1014,1472797,2,"2,78E-05","0,006334002781","41,81818182",1431,4704731,2,"9,14E-06","0,006642978526"
54230,paradoxically,RB,3,"0,1,2",{(paradox)}>al>>ly>,100,3,7768,"47,55244755",1431,4704731,2,"9,14E-06","0,006642978526","23,40352088",2898,3857999,2,"4,48E-05","0,02672640198"
54243,paralysis,NN,3,"0,1,2",{(para)>lys>>sis>},"38,70967742",32,98380,0,3,1187,3,0,0,"31,57894737",39,63372,3,"1,58E-05","0,0001544878727"
54277,orgiastic,JJ,3,"0,1,2",{(orgy)}>ast>>ic>,100,2,927,100,4,993,3,0,0,"67,2260612",1014,1472797,2,"2,78E-05","0,006334002781"
54282,orientalist,NN|JJ,3,"0,1,2",{(orient)}>al>>ist>,80,11,27674,"72,02797203",1431,4704731,2,"9,14E-06","0,006642978526","68,54663774",462,382916,3,"6,27E-05","0,003707708945"
54284,orientations,NN,3,"0,1,2",{(orient)}>ate>>ion>,10,11,27674,"8,867521368",937,2569118,3,"2,65E-05","0,01050517534","11,13892365",1599,6530204,3,"9,03E-06","0,009114784489"
54285,orientation,NN,3,"0,1,2",{(orient)}>ate>>ion>,10,11,27674,"8,867521368",937,2569118,3,"2,65E-05","0,01050517534","11,13892365",1599,6530204,3,"9,03E-06","0,009114784489"
54290,originality,NN,3,"0,1,2",{(origin)}>al>>ity>,75,9,187787,"26,36363636",1431,4704731,2,"9,14E-06","0,006642978526","24,69775475",580,1647588,3,"1,76E-05","0,004480148308"
54291,originally,RB,3,"0,1,2",{(origin)}>al>>ly>,"12,5",9,187787,"3,286713287",1431,4704731,2,"9,14E-06","0,006642978526","1,553331032",2898,3857999,2,"4,48E-05","0,02672640198"
54297,origination,NN,3,"0,1,2",{(origin)}>ate>>ion>,100,9,187787,"44,76495726",937,2569118,3,"2,65E-05","0,01050517534","47,8097622",1599,6530204,3,"9,03E-06","0,009114784489"
54298,originator,NN,3,"0,1,2",{(origin)}>ate>>or>,50,9,187787,"19,65811966",937,2569118,3,"2,65E-05","0,01050517534","26,04166667",289,937614,2,"9,60E-06","0,001390390854"
54332,oscillation,NN,3,"0,1,2",{(oscill)>ate>}>ion>,25,5,3311,"35,25641026",937,2569118,3,"2,65E-05","0,01050517534","37,922403",1599,6530204,3,"9,03E-06","0,009114784489"
54333,oscillator,NN,3,"0,1,2",{(oscill)>ate>}>or>,0,5,3311,"25,74786325",937,2569118,3,"2,65E-05","0,01050517534","30,20833333",289,937614,2,"9,60E-06","0,001390390854"
54341,ossification,NN,3,"0,1,2",{(oss)>ify>}>ion>,50,3,98,"75,65789474",153,351545,3,"3,98E-05","0,002162830218","81,53942428",1599,6530204,3,"9,03E-06","0,009114784489"
54348,osteoarthritis,NN,3,"0,1,2",{(osteo)>arthr>>itis>},"33,33333333",4,399,0,1,85,5,0,0,"46,66666667",16,5021,4,0,0
54503,outwardly,RB,3,"0,1,2",{(out)}>ward>>ly>,"73,52941176",35,1415807,"34,375",33,42144,4,"2,37E-05","0,0001544878727","23,16189161",2898,3857999,2,"4,48E-05","0,02672640198"
54659,occasionally,RB,3,"0,1,2",{(occasion)}>al>>ly>,0,3,36662,"4,685314685",1431,4704731,2,"9,14E-06","0,006642978526","2,140144978",2898,3857999,2,"4,48E-05","0,02672640198"
54673,occupational,JJ,3,"0,1,2",{(occupy)>ion>}>al>,"22,22222222",10,18897,"27,34668335",1599,6530204,3,"9,03E-06","0,009114784489","22,30769231",1431,4704731,2,"9,14E-06","0,006642978526"
54736,offensively,RB,3,"0,1,2",{(offense)}>ive>>ly>,"28,57142857",8,21131,"37,99654577",580,1037354,3,"1,74E-05","0,002780781709","21,0562651",2898,3857999,2,"4,48E-05","0,02672640198"
54756,officially,RB,3,"0,1,2",{(office)>al>}>ly>,"37,5",9,209542,"8,111888112",1431,4704731,2,"9,14E-06","0,006642978526","3,762512944",2898,3857999,2,"4,48E-05","0,02672640198"
54886,opalescence,NN,3,"0,1,2",{(opal)>esc>>ance>},100,3,719,"77,77777778",19,1822,3,"0,001646542261","0,0004634636181","90,68322981",323,977837,4,"7,16E-06","0,001081415109"
54887,opalescent,JJ,3,"0,1,2",{(opal)>esc>>ant>},50,3,719,"44,44444444",19,1822,3,"0,001646542261","0,0004634636181","75,59395248",464,1534593,3,"7,82E-06","0,001853854472"
54908,operation,NN,3,"0,1,2",{(oper)>ate>}>ion>,"7,692307692",14,176067,"0,4273504274",937,2569118,3,"2,65E-05","0,01050517534","1,12640801",1599,6530204,3,"9,03E-06","0,009114784489"
54911,operations,NN,3,"0,1,2",{(oper)>ate>}>ion>,"7,692307692",14,176067,"0,4273504274",937,2569118,3,"2,65E-05","0,01050517534","1,12640801",1599,6530204,3,"9,03E-06","0,009114784489"
54912,operative,JJ,3,"0,1,2",{(oper)>ate>}>ive>,"53,84615385",14,176067,"21,47435897",937,2569118,3,"2,65E-05","0,01050517534","15,88946459",580,1037354,3,"1,74E-05","0,002780781709"
54913,operator,NN,3,"0,1,2",{(oper)>ate>}>or>,"15,38461538",14,176067,"2,670940171",937,2569118,3,"2,65E-05","0,01050517534","2,777777778",289,937614,2,"9,60E-06","0,001390390854"
54914,operators,NN,3,"0,1,2",{(oper)>ate>}>or>,"15,38461538",14,176067,"2,670940171",937,2569118,3,"2,65E-05","0,01050517534","2,777777778",289,937614,2,"9,60E-06","0,001390390854"
54931,opportunistic,JJ,3,"0,1,2",{(opportune)}>ist>>ic>,"12,5",9,83708,"26,46420824",462,382916,3,"6,27E-05","0,003707708945","28,82527147",1014,1472797,2,"2,78E-05","0,006334002781"
54949,optically,RB,3,"0,1,2",{(optic)}>al>>ly>,"66,66666667",4,9794,"47,41258741",1431,4704731,2,"9,14E-06","0,006642978526","23,36900242",2898,3857999,2,"4,48E-05","0,02672640198"
54953,optimality,NN,3,"0,1,2",{(optim)>al>}>ity>,100,9,15617,"68,95104895",1431,4704731,2,"9,14E-06","0,006642978526","64,93955095",580,1647588,3,"1,76E-05","0,004480148308"
54958,optimistic,JJ,3,"0,1,2",{(optim)>ist>}>ic>,25,9,15617,"8,459869848",462,382916,3,"6,27E-05","0,003707708945","11,05626851",1014,1472797,2,"2,78E-05","0,006334002781"
54959,optimization,NN,3,"0,1,2",{(optim)>ize>}>ion>,0,9,15617,"3,962703963",430,443161,3,"0,0001489300728","0,0101961996","16,89612015",1599,6530204,3,"9,03E-06","0,009114784489"
54963,optional,JJ,3,"0,1,2",{(opt)}>ion>>al>,0,4,13553,"7,634543179",1599,6530204,3,"9,03E-06","0,009114784489","5,804195804",1431,4704731,2,"9,14E-06","0,006642978526"
54992,orchestral,JJ,3,"0,1,2",{(orchestr)>a>}>al>,"33,33333333",4,7756,30,61,89636,1,"2,23E-05","0,0003089757454","29,37062937",1431,4704731,2,"9,14E-06","0,006642978526"
54996,orchestration,NN,3,"0,1,2",{(orchestr)>ate>}>ion>,100,4,7756,"43,6965812",937,2569118,3,"2,65E-05","0,01050517534","46,4330413",1599,6530204,3,"9,03E-06","0,009114784489"
54997,orchestrations,NN,3,"0,1,2",{(orchestr)>ate>}>ion>,100,4,7756,"43,6965812",937,2569118,3,"2,65E-05","0,01050517534","46,4330413",1599,6530204,3,"9,03E-06","0,009114784489"
55006,orderliness,NN,3,"0,1,2",{(order)}>ly>>ness>,"83,33333333",7,283707,"41,38764239",2898,3857999,2,"4,48E-05","0,02672640198","21,49758454",1243,181553,4,"0,0005838515475","0,01637571451"
55012,ordinarily,RB,3,"0,1,2",{(ordin)>ory>}>ly>,"33,33333333",22,45460,"25,91549296",356,725186,3,"2,62E-05","0,002935269581","12,9099068",2898,3857999,2,"4,48E-05","0,02672640198"
55024,organically,RB,3,"0,1,2",{(organ)>ic>}>ly>,"72,22222222",19,219606,"42,84304047",1014,1472797,2,"2,78E-05","0,006334002781","26,64825682",2898,3857999,2,"4,48E-05","0,02672640198"
55026,organismic,JJ,3,"0,1,2",{(organ)>ism>}>ic>,"88,88888889",19,219606,"85,92592593",271,218200,3,"5,50E-05","0,001853854472","79,26949654",1014,1472797,2,"2,78E-05","0,006334002781"
55029,organization,NN,3,"0,1,2",{(organ)>ize>}>ion>,"5,555555556",19,219606,0,430,443161,3,"0,0001489300728","0,0101961996","0,6883604506",1599,6530204,3,"9,03E-06","0,009114784489"
55032,organizations,NN,3,"0,1,2",{(organ)>ize>}>ion>,"5,555555556",19,219606,0,430,443161,3,"0,0001489300728","0,0101961996","0,6883604506",1599,6530204,3,"9,03E-06","0,009114784489"
55033,organization's,encl,3,"0,1,2",{(organ)>ize>}>ion>,"5,555555556",19,219606,0,430,443161,3,"0,0001489300728","0,0101961996","0,6883604506",1599,6530204,3,"9,03E-06","0,009114784489"
55036,organizer,NN,3,"0,1,2",{(organ)>ize>}>er>,"27,77777778",19,219606,"3,496503497",430,443161,3,"0,0001489300728","0,0101961996","7,303123625",2274,4569119,2,"3,55E-05","0,02502703538"
55037,organizers,NN,3,"0,1,2",{(organ)>ize>}>er>,"27,77777778",19,219606,"3,496503497",430,443161,3,"0,0001489300728","0,0101961996","7,303123625",2274,4569119,2,"3,55E-05","0,02502703538"
55109,normalcy,NN,3,"0,1,2",{(norm)>al>}>acy>,"84,61538462",14,124541,"51,67832168",1431,4704731,2,"9,14E-06","0,006642978526","59,45945946",38,54541,3,"5,50E-05","0,0004634636181"
55110,normality,NN,3,"0,1,2",{(norm)>al>}>ity>,"76,92307692",14,124541,"46,01398601",1431,4704731,2,"9,14E-06","0,006642978526","42,83246978",580,1647588,3,"1,76E-05","0,004480148308"
55112,normalize,VB,3,"0,1,2",{(norm)>al>}>ize>,"46,15384615",14,124541,"28,74125874",1431,4704731,2,"9,14E-06","0,006642978526","15,38461538",430,443161,3,"0,0001489300728","0,0101961996"
55113,normalized,VB,3,"0,1,2",{(norm)>al>}>ize>,"46,15384615",14,124541,"28,74125874",1431,4704731,2,"9,14E-06","0,006642978526","15,38461538",430,443161,3,"0,0001489300728","0,0101961996"
55114,normally,RB,3,"0,1,2",{(norm)>al>}>ly>,"7,692307692",14,124541,"3,076923077",1431,4704731,2,"9,14E-06","0,006642978526","1,44977563",2898,3857999,2,"4,48E-05","0,02672640198"
55125,northerly,JJ,3,"0,1,2",{(north)}>er>>ly>,"56,25",17,122624,"45,31456225",2274,4569119,2,"3,55E-05","0,02502703538","34,31135658",2898,3857999,2,"4,48E-05","0,02672640198"
55127,northerner,NN,3,"0,1,2",{(north)}>ern>>er>,"43,75",17,122624,55,21,123023,3,"2,44E-05","0,0004634636181","33,65596128",2274,4569119,2,"3,55E-05","0,02502703538"
55128,northerners,NN,3,"0,1,2",{(north)}>ern>>er>,"43,75",17,122624,55,21,123023,3,"2,44E-05","0,0004634636181","33,65596128",2274,4569119,2,"3,55E-05","0,02502703538"
55145,nostalgically,RB,3,"0,1,2",{(nostalg)>ic>}>ly>,100,3,2025,"72,75419546",1014,1472797,2,"2,78E-05","0,006334002781","52,84777356",2898,3857999,2,"4,48E-05","0,02672640198"
55153,notably,RB,3,"0,1,2",{(note)}>able>>y>,30,21,248066,"5,740528129",872,1227992,4,"3,18E-05","0,006025027035","5,23138833",2486,3870233,1,"4,99E-05","0,02981615943"
55177,noticeably,RB,3,"0,1,2",{(notice)}>able>>y>,"66,66666667",4,95403,"12,97359357",872,1227992,4,"3,18E-05","0,006025027035","10,58350101",2486,3870233,1,"4,99E-05","0,02981615943"
55181,notification,NN,3,"0,1,2",{(note)}>ify>>ion>,15,21,248066,"11,84210526",153,351545,3,"3,98E-05","0,002162830218","14,14267835",1599,6530204,3,"9,03E-06","0,009114784489"
55190,notoriously,RB,3,"0,1,2",{(notori)>ious>}>ly>,50,3,3811,"9,415584416",617,450833,4,"7,10E-05","0,004943611926","13,0134622",2898,3857999,2,"4,48E-05","0,02672640198"
55263,numeration,NN,3,"0,1,2",{(numer)>ate>}>ion>,"68,75",17,27136,"82,90598291",937,2569118,3,"2,65E-05","0,01050517534","85,1689612",1599,6530204,3,"9,03E-06","0,009114784489"
55264,numerator,NN,3,"0,1,2",{(numer)>ate>}>or>,50,17,27136,"61,21794872",937,2569118,3,"2,65E-05","0,01050517534","64,58333333",289,937614,2,"9,60E-06","0,001390390854"
55265,numerical,JJ,3,"0,1,2",{(numer)>ic>}>al>,"6,25",17,27136,"6,219151037",1014,1472797,2,"2,78E-05","0,006334002781","11,53846154",1431,4704731,2,"9,14E-06","0,006642978526"
55293,nutritional,JJ,3,"0,1,2",{(nutri)>ion>}>al>,"28,57142857",8,11501,"21,52690864",1599,6530204,3,"9,03E-06","0,009114784489","17,06293706",1431,4704731,2,"9,14E-06","0,006642978526"
55353,obligational,JJ,3,"0,1,2",{(obligate)}>ion>>al>,100,4,11637,"92,49061327",1599,6530204,3,"9,03E-06","0,009114784489","89,37062937",1431,4704731,2,"9,14E-06","0,006642978526"
55385,observational,JJ,3,"0,1,2",{(observe)}>ion>>al>,"58,33333333",13,50951,"45,0563204",1599,6530204,3,"9,03E-06","0,009114784489","39,51048951",1431,4704731,2,"9,14E-06","0,006642978526"
55412,obstructionist,NN|JJ,3,"0,1,2",{(obstruct)}>ion>>ist>,50,7,2402,"75,65707134",1599,6530204,3,"9,03E-06","0,009114784489","65,94360087",462,382916,3,"6,27E-05","0,003707708945"
55443,nebular,JJ,3,"0,1,2",{(nebul)>a>}>er>,60,6,3187,"63,33333333",61,89636,1,"2,23E-05","0,0003089757454","46,28244611",2274,4569119,2,"3,55E-05","0,02502703538"
55446,necessarily,RB,3,"0,1,2",{(necess)>ory>}>ly>,"14,28571429",8,107363,"1,126760563",356,725186,3,"2,62E-05","0,002935269581","1,173627891",2898,3857999,2,"4,48E-05","0,02672640198"
55479,needlessly,RB,3,"0,1,2",{(need)}>less>>ly>,50,11,591543,"12,80653951",368,158354,4,"0,0001199843389","0,002935269581","15,39523645",2898,3857999,2,"4,48E-05","0,02672640198"
55486,negation,NN,3,"0,1,2",{(neg)>ate>}>ion>,75,5,29916,"32,15811966",937,2569118,3,"2,65E-05","0,01050517534","34,98122653",1599,6530204,3,"9,03E-06","0,009114784489"
55487,negative,JJ|NN,3,"0,1,2",{(neg)>ate>}>ive>,0,5,29916,"2,02991453",937,2569118,3,"2,65E-05","0,01050517534","1,208981002",580,1037354,3,"1,74E-05","0,002780781709"
55502,negotiator,NN,3,"0,1,2",{(negoti)>ate>}>or>,100,4,22256,"35,68376068",937,2569118,3,"2,65E-05","0,01050517534","39,58333333",289,937614,2,"9,60E-06","0,001390390854"
55505,negotiation,NN,3,"0,1,2",{(negoti)>ate>}>ion>,"33,33333333",4,22256,"7,051282051",937,2569118,3,"2,65E-05","0,01050517534","9,511889862",1599,6530204,3,"9,03E-06","0,009114784489"
55506,negotiations,NN,3,"0,1,2",{(negoti)>ate>}>ion>,"33,33333333",4,22256,"7,051282051",937,2569118,3,"2,65E-05","0,01050517534","9,511889862",1599,6530204,3,"9,03E-06","0,009114784489"
55539,nervously,RB,3,"0,1,2",{(nerve)}>ious>>ly>,25,9,15317,"9,577922078",617,450833,4,"7,10E-05","0,004943611926","13,15153607",2898,3857999,2,"4,48E-05","0,02672640198"
55540,nervousness,NN,3,"0,1,2",{(nerve)}>ious>>ness>,"37,5",9,15317,"15,25974026",617,450833,4,"7,10E-05","0,004943611926","4,267310789",1243,181553,4,"0,0005838515475","0,01637571451"
55571,neuronal,JJ,3,"0,1,2",{(neuro)>on>}>al>,"53,84615385",14,12122,"89,47368421",20,128335,2,0,0,"47,9020979",1431,4704731,2,"9,14E-06","0,006642978526"
55579,neutralism,NN,3,"0,1,2",{(neutr)>al>}>ism>,"87,5",9,13298,"84,82517483",1431,4704731,2,"9,14E-06","0,006642978526","85,92592593",271,218200,3,"5,50E-05","0,001853854472"
55580,neutralist,NN|JJ,3,"0,1,2",{(neutr)>al>}>ist>,100,9,13298,"88,32167832",1431,4704731,2,"9,14E-06","0,006642978526","87,20173536",462,382916,3,"6,27E-05","0,003707708945"
55581,neutralists,NN,3,"0,1,2",{(neutr)>al>}>ist>,100,9,13298,"88,32167832",1431,4704731,2,"9,14E-06","0,006642978526","87,20173536",462,382916,3,"6,27E-05","0,003707708945"
55582,neutrality,NN,3,"0,1,2",{(neutr)>al>}>ity>,"37,5",9,13298,"33,4965035",1431,4704731,2,"9,14E-06","0,006642978526","29,8791019",580,1647588,3,"1,76E-05","0,004480148308"
55584,neutralize,VB,3,"0,1,2",{(neutr)>al>}>ize>,25,9,13298,"29,51048951",1431,4704731,2,"9,14E-06","0,006642978526","16,78321678",430,443161,3,"0,0001489300728","0,0101961996"
55585,neutralized,VB,3,"0,1,2",{(neutr)>al>}>ize>,25,9,13298,"29,51048951",1431,4704731,2,"9,14E-06","0,006642978526","16,78321678",430,443161,3,"0,0001489300728","0,0101961996"
55670,Nigerian,NN|JJ,3,"0,1,2",{(negro)>ia>}>n>,40,6,3673,"51,11111111",46,69613,2,0,0,"42,95302013",150,714837,1,"1,12E-05","0,001235902982"
55701,nihilistic,JJ,3,"0,1,2",{(nihil)>ist>}>ic>,100,5,2317,"44,68546638",462,382916,3,"6,27E-05","0,003707708945","44,32379072",1014,1472797,2,"2,78E-05","0,006334002781"
55718,nineteenth,JJ|NN,3,"0,1,2",{(nine)}>teen>>th>,"33,33333333",13,19967,"53,84615385",14,16559,4,0,0,"19,23076923",53,86685,2,"3,46E-05","0,0004634636181"
55720,ninetieth,JJ|NN,3,"0,1,2",{(nine)}>ity>>th>,"58,33333333",13,19967,"87,73747841",580,1647588,3,"1,76E-05","0,004480148308","80,76923077",53,86685,2,"3,46E-05","0,0004634636181"
55754,nocturnal,JJ,3,"0,1,2",{(noct)>urn>}>al>,0,4,746,0,3,739,3,0,0,"37,27272727",1431,4704731,2,"9,14E-06","0,006642978526"
55771,noisier,JJ,3,"0,1,2",{(noise)}>y>>er>,25,9,26921,"26,84104628",2486,3870233,1,"4,99E-05","0,02981615943","38,62736472",2274,4569119,2,"3,55E-05","0,02502703538"
55772,noisily,RB,3,"0,1,2",{(noise)}>y>>ly>,"37,5",9,26921,"27,56539235",2486,3870233,1,"4,99E-05","0,02981615943","28,9955126",2898,3857999,2,"4,48E-05","0,02672640198"
55778,nominally,RB,3,"0,1,2",{(nomin)>al>}>ly>,"36,11111111",37,34420,"36,01398601",1431,4704731,2,"9,14E-06","0,006642978526","16,46530894",2898,3857999,2,"4,48E-05","0,02672640198"
55784,nomination,NN,3,"0,1,2",{(nomin)>ate>}>ion>,"2,777777778",37,34420,"12,39316239",937,2569118,3,"2,65E-05","0,01050517534","16,08260325",1599,6530204,3,"9,03E-06","0,009114784489"
55785,nominative,JJ|NN,3,"0,1,2",{(nomin)>ate>}>ive>,50,37,34420,"58,76068376",937,2569118,3,"2,65E-05","0,01050517534","48,53195164",580,1037354,3,"1,74E-05","0,002780781709"
55896,multitudinous,JJ,3,"0,1,2",{(multi)>tude>}>ious>,100,2,2429,100,3,3344,4,0,0,"34,41558442",617,450833,4,"7,10E-05","0,004943611926"
55957,musicality,NN,3,"0,1,2",{(music)}>al>>ity>,"71,42857143",8,163742,"55,38461538",1431,4704731,2,"9,14E-06","0,006642978526","53,88601036",580,1647588,3,"1,76E-05","0,004480148308"
55958,musically,RB,3,"0,1,2",{(music)}>al>>ly>,"42,85714286",8,163742,"25,87412587",1431,4704731,2,"9,14E-06","0,006642978526","11,35657577",2898,3857999,2,"4,48E-05","0,02672640198"
55963,musicianship,NN,3,"0,1,2",{(music)}>ian>>ship>,"57,14285714",8,163742,"42,77456647",174,394113,3,"2,79E-05","0,0016993666",36,76,164220,4,"1,22E-05","0,0003089757454"
55991,mustiness,NN,3,"0,1,2",{(must)}>y>>ness>,50,5,307757,"61,85110664",2486,3870233,1,"4,99E-05","0,02981615943","55,87761675",1243,181553,4,"0,0005838515475","0,01637571451"
56000,mutational,JJ,3,"0,1,2",{(mutate)}>ion>>al>,100,3,6231,"79,34918648",1599,6530204,3,"9,03E-06","0,009114784489","73,14685315",1431,4704731,2,"9,14E-06","0,006642978526"
56037,mysterious,JJ,3,"0,1,2",{(myst)>ory>}>ious>,"9,090909091",12,27412,"7,605633803",356,725186,3,"2,62E-05","0,002935269581","1,623376623",617,450833,4,"7,10E-05","0,004943611926"
56040,mystical,JJ,3,"0,1,2",{(myst)>ic>}>al>,"27,27272727",12,27412,"10,36525173",1014,1472797,2,"2,78E-05","0,006334002781","18,6013986",1431,4704731,2,"9,14E-06","0,006642978526"
56041,mysticism,NN,3,"0,1,2",{(myst)>ic>}>ism>,"36,36363636",12,27412,"15,99210267",1014,1472797,2,"2,78E-05","0,006334002781","10,37037037",271,218200,3,"5,50E-05","0,001853854472"
56043,mystification,NN,3,"0,1,2",{(myst)>ify>}>ion>,"81,81818182",12,27412,"68,42105263",153,351545,3,"3,98E-05","0,002162830218","74,28035044",1599,6530204,3,"9,03E-06","0,009114784489"
56049,mythical,JJ,3,"0,1,2",{(myth)}>ic>>al>,25,9,17087,"14,21520237",1014,1472797,2,"2,78E-05","0,006334002781","24,1958042",1431,4704731,2,"9,14E-06","0,006642978526"
56135,nationalism,NN,3,"0,1,2",{(nation)}>al>>ism>,"36,36363636",23,303858,"21,32867133",1431,4704731,2,"9,14E-06","0,006642978526","5,555555556",271,218200,3,"5,50E-05","0,001853854472"
56136,nationalisms,NN,3,"0,1,2",{(nation)}>al>>ism>,"36,36363636",23,303858,"21,32867133",1431,4704731,2,"9,14E-06","0,006642978526","5,555555556",271,218200,3,"5,50E-05","0,001853854472"
56137,nationalist,JJ,3,"0,1,2",{(nation)}>al>>ist>,"31,81818182",23,303858,"16,5034965",1431,4704731,2,"9,14E-06","0,006642978526","5,856832972",462,382916,3,"6,27E-05","0,003707708945"
56139,nationalists,NN,3,"0,1,2",{(nation)}>al>>ist>,"31,81818182",23,303858,"16,5034965",1431,4704731,2,"9,14E-06","0,006642978526","5,856832972",462,382916,3,"6,27E-05","0,003707708945"
56140,nationality,NN,3,"0,1,2",{(nation)}>al>>ity>,"18,18181818",23,303858,"14,68531469",1431,4704731,2,"9,14E-06","0,006642978526","12,95336788",580,1647588,3,"1,76E-05","0,004480148308"
56142,nationalize,VB,3,"0,1,2",{(nation)}>al>>ize>,"59,09090909",23,303858,"42,72727273",1431,4704731,2,"9,14E-06","0,006642978526","30,3030303",430,443161,3,"0,0001489300728","0,0101961996"
