id_master,c1,c2,stim
7398,stair,way,stairway
1312,carriage,way,carriageway
6696,sea,way,seaway
5288,motor,way,motorway
7875,taxi,way,taxiway
7095,sluice,way,sluiceway
2953,fly,way,flyway
8005,tide,way,tideway
8472,water,way,waterway
3184,free,way,freeway
3265,gang,way,gangway
6306,ring,way,ringway
543,belt,way,beltway
3735,hall,way,hallway
2634,fair,way,fairway
158,area,way,areaway
116,alley,way,alleyway
1578,clear,way,clearway
5632,park,way,parkway
6697,sea,ways,seaways
3266,gang,ways,gangways
1313,carriage,ways,carriageways
1579,clear,ways,clearways
7306,spill,ways,spillways
7288,speed,ways,speedways
6149,race,ways,raceways
3736,hall,ways,hallways
1715,companion,ways,companionways
3295,gate,ways,gateways
2435,drive,ways,driveways
6425,run,ways,runways
2590,express,ways,expressways
7876,taxi,ways,taxiways
7082,slip,ways,slipways
4112,high,ways,highways
2954,fly,ways,flyways
6337,road,ways,roadways
7399,stair,ways,stairways
544,belt,ways,beltways
6174,rail,ways,railways
5289,motor,ways,motorways
12864,mid,ways,midways
3868,hatch,ways,hatchways
8182,tram,ways,tramways
4901,long,ways,longways
1372,cause,ways,causeways
2343,door,ways,doorways
2576,entry,ways,entryways
103,air,ways,airways
8006,tide,ways,tideways
5661,path,ways,pathways
8473,water,ways,waterways
9267,arch,ways,archways
8341,walk,ways,walkways
3185,free,ways,freeways
5633,park,ways,parkways
117,alley,ways,alleyways
2635,fair,ways,fairways
5641,passage,ways,passageways
1712,common,weal,commonweal
1713,common,wealth,commonwealth
2,active,wear,activewear
7772,swim,wear,swimwear
3817,hand,wear,handwear
4590,knit,wear,knitwear
8841,work,wear,workwear
5352,neck,wear,neckwear
445,beach,wear,beachwear
2579,evening,wear,eveningwear
4914,lounge,wear,loungewear
7352,sports,wear,sportswear
5442,night,wear,nightwear
3126,formal,wear,formalwear
3023,foot,wear,footwear
16337,under,wear,underwear
13447,outer,wear,outerwear
7061,sleep,wear,sleepwear
406,basket,weaver,basketweaver
3721,hair,weaving,hairweaving
1653,cob,web,cobweb
1654,cob,webs,cobwebs
5366,newly,wed,newlywed
5367,newly,weds,newlyweds
1049,brook,weed,brookweed
4426,iron,weed,ironweed
2817,fire,weed,fireweed
5775,pickerel,weed,pickerelweed
6164,rag,weed,ragweed
16542,wart,weed,wartweed
1580,clear,weed,clearweed
5095,may,weed,mayweed
6375,rosin,weed,rosinweed
4150,hog,weed,hogweed
3886,hawk,weed,hawkweed
5949,poke,weed,pokeweed
2075,cud,weed,cudweed
13188,nit,weed,nitweed
5802,pig,weed,pigweed
5966,pond,weed,pondweed
1085,bugle,weed,bugleweed
1235,cancer,weed,cancerweed
7859,tar,weed,tarweed
6286,rich,weed,richweed
1805,cotton,weed,cottonweed
3490,gravel,weed,gravelweed
6343,rock,weed,rockweed
529,beggar,weed,beggarweed
7501,stick,weed,stickweed
1256,candy,weed,candyweed
2465,duck,weed,duckweed
1349,catch,weed,catchweed
564,bind,weed,bindweed
3213,frost,weed,frostweed
7511,stink,weed,stinkweed
3633,gum,weed,gumweed
6988,silver,weed,silverweed
1308,carpet,weed,carpetweed
7134,sneeze,weed,sneezeweed
601,bitter,weed,bitterweed
1999,crazy,weed,crazyweed
1494,chick,weed,chickweed
5705,pearl,weed,pearlweed
525,beetle,weed,beetleweed
2653,fan,weed,fanweed
14672,rabbit,weed,rabbitweed
1400,chaff,weed,chaffweed
1185,butter,weed,butterweed
6971,silk,weed,silkweed
4273,horse,weed,horseweed
6614,scorpion,weed,scorpionweed
7189,soap,weed,soapweed
7950,thimble,weed,thimbleweed
8474,water,weed,waterweed
1224,camphor,weed,camphorweed
7023,skunk,weed,skunkweed
1397,chafe,weed,chafeweed
11037,dye,weed,dyeweed
3623,gulf,weed,gulfweed
5083,match,weed,matchweed
16043,tick,weed,tickweed
4481,jewel,weed,jewelweed
7125,snake,weed,snakeweed
5050,mark,weed,markweed
6698,sea,weed,seaweed
12435,loco,weed,locoweed
1055,broom,weed,broomweed
5164,milk,weed,milkweed
5825,pine,weed,pineweed
3542,green,weed,greenweed
3670,gypsy,weed,gypsyweed
8226,tumble,weed,tumbleweed
750,blue,weed,blueweed
1268,cape,weed,capeweed
8305,vinegar,weed,vinegarweed
1261,canker,weed,cankerweed
32,ague,weed,agueweed
8286,velvet,weed,velvetweed
8227,tumble,weeds,tumbleweeds
5165,milk,weeds,milkweeds
4865,loco,weeds,locoweeds
6699,sea,weeds,seaweeds
8842,work,week,workweek
12865,mid,week,midweek
12866,mid,weeks,midweeks
8843,work,weeks,workweeks
2061,cruiser,weight,cruiserweight
355,bantam,weight,bantamweight
4800,light,weight,lightweight
5143,middle,weight,middleweight
2955,fly,weight,flyweight
2687,feather,weight,featherweight
5723,penny,weight,pennyweight
5625,paper,weight,paperweight
4373,hundred,weight,hundredweight
13655,over,weight,overweight
5009,make,weight,makeweight
8542,welter,weight,welterweight
4032,heavy,weight,heavyweight
8543,welter,weights,welterweights
356,bantam,weights,bantamweights
4033,heavy,weights,heavyweights
5724,penny,weights,pennyweights
5626,paper,weights,paperweights
4374,hundred,weights,hundredweights
5010,make,weights,makeweights
5144,middle,weights,middleweights
4801,light,weights,lightweights
2956,fly,weights,flyweights
2688,feather,weights,featherweights
8414,waste,weir,wasteweir
4412,ink,well,inkwell
7289,speed,well,speedwell
7400,stair,well,stairwell
4413,ink,wells,inkwells
2656,fare,wells,farewells
7401,stair,wells,stairwells
13372,old,wench,oldwench
5459,north,west,northwest
7244,south,west,southwest
7245,south,wester,southwester
9515,bell,wether,bellwether
503,bed,wetter,bedwetter
1150,bush,whacker,bushwhacker
1151,bush,whackers,bushwhackers
1080,buck,wheat,buckwheat
5468,nose,wheel,nosewheel
1694,cog,wheel,cogwheel
1325,cart,wheel,cartwheel
3186,free,wheel,freewheel
8188,tread,wheel,treadwheel
5842,pin,wheel,pinwheel
8475,water,wheel,waterwheel
3818,hand,wheel,handwheel
2957,fly,wheel,flywheel
5177,mill,wheel,millwheel
5577,paddle,wheel,paddlewheel
3187,free,wheeler,freewheeler
7494,stern,wheeler,sternwheeler
3188,free,wheelers,freewheelers
2958,fly,wheels,flywheels
3189,free,wheels,freewheels
8476,water,wheels,waterwheels
1695,cog,wheels,cogwheels
1326,cart,wheels,cartwheels
5843,pin,wheels,pinwheels
7207,some,where,somewhere
5106,mean,while,meanwhile
1628,coach,whip,coachwhip
4274,horse,whip,horsewhip
4275,horse,whipping,horsewhipping
4277,horse,whips,horsewhips
2556,egg,whisk,eggwhisk
5725,penny,whistle,pennywhistle
788,bob,white,bobwhite
4821,lint,white,lintwhite
1250,candle,wick,candlewick
1806,cotton,wick,cottonwick
1251,candle,wicks,candlewicks
345,band,width,bandwidth
346,band,widths,bandwidths
2839,fish,wife,fishwife
114,ale,wife,alewife
6071,pudding,wife,puddingwife
4351,house,wife,housewife
13373,old,wife,oldwife
12867,mid,wife,midwife
555,big,wig,bigwig
2529,ear,wig,earwig
556,big,wigs,bigwigs
2530,ear,wigs,earwigs
14277,poor,will,poorwill
3422,good,will,goodwill
2048,cross,wind,crosswind
3998,head,wind,headwind
8596,whirl,wind,whirlwind
7825,tail,wind,tailwind
8776,wood,wind,woodwind
6955,side,winder,sidewinder
6956,side,winders,sidewinders
6850,shop,window,shopwindow
2049,cross,winds,crosswinds
8597,whirl,winds,whirlwinds
3999,head,winds,headwinds
7826,tail,winds,tailwinds
8777,wood,winds,woodwinds
435,bat,wing,batwing
8490,wax,wing,waxwing
138,angle,wing,anglewing
9598,bite,wing,bitewing
4605,lace,wing,lacewing
6268,red,wing,redwing
16338,under,wing,underwing
4693,lap,wing,lapwing
3543,green,wing,greenwing
751,blue,wing,bluewing
8491,wax,wings,waxwings
3298,gay,wings,gaywings
4694,lap,wings,lapwings
4606,lace,wings,lacewings
964,bread,winner,breadwinner
965,bread,winners,breadwinners
12868,mid,winter,midwinter
3910,hay,wire,haywire
367,barb,wire,barbwire
2236,dim,wit,dimwit
13189,nit,wit,nitwit
8572,where,withal,wherewithal
2626,eye,witness,eyewitness
2627,eye,witnesses,eyewitnesses
2237,dim,wits,dimwits
13190,nit,wits,nitwits
2840,fish,wives,fishwives
4352,house,wives,housewives
115,ale,wives,alewives
12869,mid,wives,midwives
8544,were,wolf,werewolf
8545,were,wolves,werewolves
816,bond,woman,bondwoman
1721,congress,woman,congresswoman
7337,spokes,woman,spokeswoman
3208,frontiers,woman,frontierswoman
7437,states,woman,stateswoman
4518,jury,woman,jurywoman
13325,oars,woman,oarswoman
1558,clans,woman,clanswoman
1156,business,woman,businesswoman
10431,counter,woman,counterwoman
104,air,woman,airwoman
530,beggar,woman,beggarwoman
5407,news,woman,newswoman
3190,free,woman,freewoman
5543,outdoors,woman,outdoorswoman
815,bonds,woman,bondswoman
1709,committee,woman,committeewoman
4581,kins,woman,kinswoman
1411,chair,woman,chairwoman
1811,council,woman,councilwoman
11416,freed,woman,freedwoman
6468,sales,woman,saleswoman
1900,country,woman,countrywoman
7354,sports,woman,sportswoman
4967,mad,woman,madwoman
8396,washer,woman,washerwoman
5392,newspaper,woman,newspaperwoman
6716,select,woman,selectwoman
8865,yachts,woman,yachtswoman
4709,laundry,woman,laundrywoman
1431,char,woman,charwoman
3319,gentle,woman,gentlewoman
5449,noble,woman,noblewoman
4278,horse,woman,horsewoman
16457,vestry,woman,vestrywoman
193,assembly,woman,assemblywoman
8407,wash,woman,washwoman
5962,police,woman,policewoman
5356,needle,woman,needlewoman
5963,police,women,policewomen
7438,states,women,stateswomen
8397,washer,women,washerwomen
13326,oars,women,oarswomen
4279,horse,women,horsewomen
4710,laundry,women,laundrywomen
8866,yachts,women,yachtswomen
105,air,women,airwomen
6469,sales,women,saleswomen
1722,congress,women,congresswomen
1412,chair,women,chairwomen
5450,noble,women,noblewomen
5393,newspaper,women,newspaperwomen
3320,gentle,women,gentlewomen
1432,char,women,charwomen
4968,mad,women,madwomen
7338,spokes,women,spokeswomen
7355,sports,women,sportswomen
13135,needle,women,needlewomen
5408,news,women,newswomen
194,assembly,women,assemblywomen
1157,business,women,businesswomen
1812,council,women,councilwomen
1559,clans,women,clanswomen
4582,kins,women,kinswomen
1901,country,women,countrywomen
10143,committee,women,committeewomen
817,bond,women,bondwomen
4519,jury,women,jurywomen
4576,king,wood,kingwood
5084,match,wood,matchwood
1807,cotton,wood,cottonwood
10385,coral,wood,coralwood
1061,brush,wood,brushwood
7893,teak,wood,teakwood
5707,pecker,wood,peckerwood
153,apple,wood,applewood
1772,cork,wood,corkwood
13100,musk,wood,muskwood
8890,yellow,wood,yellowwood
6138,rabbit,wood,rabbitwood
4751,leather,wood,leatherwood
516,beef,wood,beefwood
2492,dye,wood,dyewood
4607,lace,wood,lacewood
15288,silk,wood,silkwood
997,briar,wood,briarwood
4885,log,wood,logwood
652,black,wood,blackwood
7126,snake,wood,snakewood
506,beech,wood,beechwood
602,bitter,wood,bitterwood
4802,light,wood,lightwood
922,box,wood,boxwood
1379,cedar,wood,cedarwood
6083,pulp,wood,pulpwood
6373,rose,wood,rosewood
2296,dog,wood,dogwood
7201,soft,wood,softwood
9833,cam,wood,camwood
8224,tulip,wood,tulipwood
4427,iron,wood,ironwood
3851,hard,wood,hardwood
5538,orange,wood,orangewood
8891,zebra,wood,zebrawood
2179,dead,wood,deadwood
2429,drift,wood,driftwood
2568,elm,wood,elmwood
3507,grease,wood,greasewood
11090,elk,wood,elkwood
1548,citron,wood,citronwood
1766,cord,wood,cordwood
6528,sap,wood,sapwood
5694,peach,wood,peachwood
3544,green,wood,greenwood
13113,naked,wood,nakedwood
6269,red,wood,redwood
6281,ribbon,wood,ribbonwood
6054,prince,wood,princewood
407,bass,wood,basswood
5733,pepper,wood,pepperwood
3634,gum,wood,gumwood
8266,twist,wood,twistwood
12298,laurel,wood,laurelwood
5357,needle,wood,needlewood
7240,southern,wood,southernwood
946,brazil,wood,brazilwood
14307,possum,wood,possumwood
16339,under,wood,underwood
5257,moose,wood,moosewood
5939,ply,wood,plywood
5042,marble,wood,marblewood
463,bear,wood,bearwood
4646,lance,wood,lancewood
8848,worm,wood,wormwood
6531,satin,wood,satinwood
7237,sour,wood,sourwood
3217,fruit,wood,fruitwood
3913,hazel,wood,hazelwood
1190,button,wood,buttonwood
2217,devil,wood,devilwood
1252,candle,wood,candlewood
9524,bent,wood,bentwood
8618,white,wood,whitewood
8141,touch,wood,touchwood
2818,fire,wood,firewood
15891,tar,wood,tarwood
3430,gopher,wood,gopherwood
8215,trumpet,wood,trumpetwood
1019,brier,wood,brierwood
4028,heart,wood,heartwood
4760,lemon,wood,lemonwood
6483,sandal,wood,sandalwood
7202,soft,woods,softwoods
2297,dog,woods,dogwoods
1191,button,woods,buttonwoods
6270,red,woods,redwoods
6374,rose,woods,rosewoods
4428,iron,woods,ironwoods
3852,hard,woods,hardwoods
408,bass,woods,basswoods
1808,cotton,woods,cottonwoods
295,back,woods,backwoods
6532,satin,woods,satinwoods
4902,long,wool,longwool
4844,loan,word,loanword
7739,swear,word,swearword
4000,head,word,headword
1196,buzz,word,buzzword
2050,cross,word,crossword
8428,watch,word,watchword
3619,guide,word,guideword
1350,catch,word,catchword
5650,pass,word,password
6985,silvers,word,silversword
5651,pass,words,passwords
7740,swear,words,swearwords
1351,catch,words,catchwords
8429,watch,words,watchwords
1197,buzz,words,buzzwords
4001,head,words,headwords
4845,loan,words,loanwords
2051,cross,words,crosswords
1902,course,work,coursework
8568,wheel,work,wheelwork
2645,fancy,work,fancywork
6601,school,work,schoolwork
15251,shit,work,shitwork
1330,case,work,casework
3592,ground,work,groundwork
1165,busy,work,busywork
4608,lace,work,lacework
1596,clock,work,clockwork
2002,crewel,work,crewelwork
1005,brick,work,brickwork
1569,class,work,classwork
4353,house,work,housework
4701,lattice,work,latticework
5627,paper,work,paperwork
182,art,work,artwork
795,body,work,bodywork
3558,grill,work,grillwork
1204,cabinet,work,cabinetwork
2723,field,work,fieldwork
3351,glass,work,glasswork
2412,drawn,work,drawnwork
4429,iron,work,ironwork
7896,team,work,teamwork
7552,stone,work,stonework
4789,life,work,lifework
8492,wax,work,waxwork
447,bead,work,beadwork
2819,fire,work,firework
2524,earth,work,earthwork
3607,guess,work,guesswork
2303,donkey,work,donkeywork
3196,fret,work,fretwork
5850,pipe,work,pipework
6989,silver,work,silverwork
5443,night,work,nightwork
2060,crown,work,crownwork
5358,needle,work,needlework
988,breast,work,breastwork
5878,plaster,work,plasterwork
8636,wicker,work,wickerwork
5178,mill,work,millwork
5656,patch,work,patchwork
7267,spade,work,spadework
13656,over,work,overwork
4199,home,work,homework
3154,frame,work,framework
5125,mesh,work,meshwork
5361,net,work,network
3819,hand,work,handwork
1062,brush,work,brushwork
1015,bridge,work,bridgework
8716,wire,work,wirework
5130,metal,work,metalwork
3676,hack,work,hackwork
8778,wood,work,woodwork
5779,piece,work,piecework
4752,leather,work,leatherwork
8195,trestle,work,trestlework
8036,time,work,timework
3024,foot,work,footwork
2898,flat,work,flatwork
4591,knit,work,knitwork
2111,cut,work,cutwork
5535,open,work,openwork
939,brain,worker,brainworker
7458,steel,worker,steelworker
1331,case,worker,caseworker
2724,field,worker,fieldworker
5131,metal,worker,metalworker
2264,dock,worker,dockworker
4430,iron,worker,ironworker
3418,gold,worker,goldworker
15295,silver,worker,silverworker
5193,mine,worker,mineworker
3612,guest,worker,guestworker
3352,glass,worker,glassworker
5359,needle,worker,needleworker
8779,wood,worker,woodworker
2265,dock,workers,dockworkers
2725,field,workers,fieldworkers
5194,mine,workers,mineworkers
7459,steel,workers,steelworkers
8780,wood,workers,woodworkers
1332,case,workers,caseworkers
5132,metal,workers,metalworkers
5133,metal,working,metalworking
8781,wood,working,woodworking
13657,over,working,overworking
1597,clock,works,clockworks
3353,glass,works,glassworks
8477,water,works,waterworks
7460,steel,works,steelworks
4790,life,works,lifeworks
3284,gas,works,gasworks
4702,lattice,works,latticeworks
4431,iron,works,ironworks
2820,fire,works,fireworks
5657,patch,works,patchworks
183,art,works,artworks
6481,salt,works,saltworks
989,breast,works,breastworks
5362,net,works,networks
13658,over,works,overworks
8493,wax,works,waxworks
2525,earth,works,earthworks
3155,frame,works,frameworks
5134,metal,works,metalworks
16340,under,world,underworld
13150,nether,world,netherworld
13422,other,world,otherworld
30,after,world,afterworld
2422,dream,world,dreamworld
2423,dream,worlds,dreamworlds
16341,under,worlds,underworlds
1198,cabbage,worm,cabbageworm
6307,ring,worm,ringworm
801,boll,worm,bollworm
1262,canker,worm,cankerworm
5102,meal,worm,mealworm
2112,cut,worm,cutworm
2526,earth,worm,earthworm
8290,vetch,worm,vetchworm
139,angle,worm,angleworm
6391,round,worm,roundworm
7844,tape,worm,tapeworm
4221,hook,worm,hookworm
871,book,worm,bookworm
7092,slow,worm,slowworm
8559,wheat,worm,wheatworm
172,army,worm,armyworm
7960,thread,worm,threadworm
6972,silk,worm,silkworm
178,arrow,worm,arrowworm
3359,glow,worm,glowworm
8717,wire,worm,wireworm
7326,split,worm,splitworm
7599,straw,worm,strawworm
4497,joint,worm,jointworm
5844,pin,worm,pinworm
692,blood,worm,bloodworm
4399,inch,worm,inchworm
8782,wood,worm,woodworm
1333,case,worm,caseworm
6806,ship,worm,shipworm
4934,lug,worm,lugworm
661,blind,worm,blindworm
2541,eel,worm,eelworm
2899,flat,worm,flatworm
4850,lob,worm,lobworm
2841,fish,worm,fishworm
8520,web,worm,webworm
140,angle,worms,angleworms
8783,wood,worms,woodworms
2527,earth,worms,earthworms
3360,glow,worms,glowworms
2113,cut,worms,cutworms
6392,round,worms,roundworms
7845,tape,worms,tapeworms
872,book,worms,bookworms
6973,silk,worms,silkworms
4222,hook,worms,hookworms
4400,inch,worms,inchworms
2900,flat,worms,flatworms
5851,pipe,wort,pipewort
6522,sand,wort,sandwort
5807,pile,wort,pilewort
6482,salt,wort,saltwort
9403,awl,wort,awlwort
7431,star,wort,starwort
4236,horn,wort,hornwort
12189,kelp,wort,kelpwort
12945,mitre,wort,mitrewort
593,birth,wort,birthwort
6165,rag,wort,ragwort
392,barren,wort,barrenwort
12499,madder,wort,madderwort
16027,throat,wort,throatwort
655,bladder,wort,bladderwort
5256,moor,wort,moorwort
2906,flea,wort,fleawort
5734,pepper,wort,pepperwort
693,blood,wort,bloodwort
7135,sneeze,wort,sneezewort
6131,quill,wort,quillwort
3354,glass,wort,glasswort
2654,fan,wort,fanwort
5706,pearl,wort,pearlwort
5812,pill,wort,pillwort
7300,spider,wort,spiderwort
7730,swallow,wort,swallowwort
1698,cole,wort,colewort
3339,gipsy,wort,gipsywort
5247,moon,wort,moonwort
8105,tooth,wort,toothwort
5225,money,wort,moneywort
4733,lead,wort,leadwort
7190,soap,wort,soapwort
3671,gypsy,wort,gypsywort
7553,stone,wort,stonewort
5317,mug,wort,mugwort
7076,slipper,wort,slipperwort
3214,frost,wort,frostwort
2729,fig,wort,figwort
15853,tail,wort,tailwort
3223,fume,wort,fumewort
16544,wart,wort,wartwort
4969,mad,wort,madwort
16226,umbrella,wort,umbrellawort
6283,rib,wort,ribwort
